datetime	Shortwave_Radiation_Downwelling_wattPerMeterSquared	Air_Temperature_celsius	Dewpoint_Air_Temperature_Celsius	Ten_Meter_Elevation_Wind_Speed_meterPerSecond
983	306.77255955216003	17.871671295	14.563859276666667	2.516823168041667
984	373.4406756216	16.064176179166665	12.001009311833334	4.05314534775
985	379.67004225504	15.80584106375	10.165179249083334	2.5333543220416668
986	308.414739021336	17.4337542225	11.151852121333334	1.4991034373333334
987	266.528880047232	17.57751236	13.36516718	3.303536478875
988	368.537107391496	20.432923890416667	16.477635614083333	1.6653210197083332
989	271.40169387268804	19.955833689166667	16.02320487833333	2.6981055646666667
990	329.10048467424	23.052510833333333	19.210490680416665	5.071678484333334
991	373.12229222424	20.440002695833332	14.198615452083333	4.684568649125
992	354.14481803184003	20.074169412083332	14.489580548500001	6.1515166011249995
993	230.17262130792002	21.469173684166666	17.984460508333335	4.807190923125
994	307.87481058192003	14.234591420416667	10.359623695749999	4.7520697417083335
995	272.9813127552	12.285841878375	6.974556673375	1.6501569045
996	103.89196753272	12.378760274583334	10.05662175175	2.3513348316666667
997	334.77213948912004	13.573342894583334	9.819964502166666	3.3966841267916665
998	350.33176537848004	11.188752745958334	6.168103095041666	3.8089458314166666
999	342.21506232168	15.130423482166666	9.754132920333333	4.469640195708333
1000	336.80621282904	14.77375564625	9.880565678583334	2.848825027458333
1001	286.81552572408003	16.304591115250002	11.735968402083333	5.045284745875
1002	254.377876464144	15.801253255833334	10.17008147525	4.902276615333333
1003	298.438198518312	14.535426076	7.009454440583333	8.108580981208334
1004	320.434490432736	13.682092284833333	8.680758975666667	6.0833201494999996
1005	329.28192521460005	10.106678263208334	5.033362425875	2.4353071959583334
1006	280.066825923912	15.45375340875	10.19463967675	4.891534490375
1007	307.95249188952005	20.877918498333333	15.771688311666667	4.692142451166666
1008	311.54774579208	19.445422109166667	11.542160489	4.206425406166667
1009	271.37851609968	18.470006560833333	12.162037984083334	5.280775713666666
1010	291.05128510272004	20.694999949583334	14.024725009333334	2.8680630604583333
1011	283.42994511168	21.286676025833334	16.220244668666666	3.5852724305416666
1012	201.58070555088003	21.695003764166668	16.599594370916666	6.310023534458333
1013	296.7945801156	16.697091674791668	11.141176360875	6.617162412791667
1014	287.23680147672	11.565836842708332	4.503087450041667	2.2838396175
1015	171.90950400144	16.20459518608333	9.869392659999999	5.305928958
1016	82.64613592584001	18.180838520833333	15.357465747083333	8.44907260175
1017	170.11929720816002	11.940838114958334	7.891538636041667	7.695479812125
1018	198.86349600792002	5.259592946375	-1.7250542512083336	5.082512230208334
1019	246.19507059456004	7.545837656583333	0.2698976459166669	1.6769682141666666
1020	171.51523378056	9.98875071175	3.28361513825	1.658535638125
1021	197.10791949240001	10.115008290625	3.1399517522083333	2.0329144888333333
1022	256.16908822608	8.932916259541667	2.1726587594583333	4.25107361075
1023	149.91343264728002	7.99417139725	3.365580248416667	4.467258212375
1024	256.86115301592	5.299171702083333	-1.2973625186666666	3.767438369041667
1025	248.15951813988002	4.2329205830416665	-3.419005374541667	5.347294859291667
1026	125.54222213311202	1.1966746012916667	-6.117556858041667	2.345014193875
1027	90.47858313240002	4.658335622166667	-0.8416904052500002	3.136251431333333
1028	95.60347311672001	6.6183474222916665	4.177643273291666	4.870044573208333
1029	170.23867300152003	4.175839996333333	-0.3908082726666666	5.960218129583334
1030	139.11040832400002	1.141254679375	-2.201509182875	6.9583459247083335
1031	248.28019517952	-2.607913716666667	-5.9783803314999995	3.8522376754166667
1032	173.36462283000003	-2.4999933879166667	-4.129724352583333	4.0793443739583335
1033	210.72369782736	4.999180094875	0.7806076640416668	2.9969356592916667
1034	212.56790323680002	9.340835825208334	5.551460283625	5.638520384416666
1035	217.93492913832003	12.490005747541666	8.942207250708334	4.083744081375
1036	160.42413509424	9.989584859291666	6.500710558625	5.20907316125
1037	81.52293542544	3.893338775666667	-1.0279227485	4.185779283583333
1038	57.61627295184	1.7408424377916667	-1.3446713291249999	3.999489589625
1039	82.37498331096	1.9416773477083333	-1.3102223117083336	1.8788841344583334
1040	90.7215130296	4.072916921	0.5631131998333332	2.8157098576666666
1041	52.45135311520801	4.3720858255833335	2.444996225416667	4.26602836125
1042	136.8557280144	5.432922617625	1.6528785519583333	1.687424220625
1043	164.69747644824002	5.145846303291667	0.2917575100416669	1.13959199375
1044	90.06861421800001	5.19167480475	0.8623190461666667	2.53408724
1045	139.6436390892	1.4500099181666666	-4.937165769083333	4.813137379791667
1046	96.12410469624001	-0.5716601054583333	-10.009149005208334	3.2956350930416667
1047	133.56216100872	-2.842076365125	-12.360256227291666	3.6156448163333335
1048	88.866215579808	-0.8166615805	-8.143752891916666	3.896575421541667
1049	57.171455165016	0.19791946420833334	-3.8381813180416664	4.355785841333334
1050	64.812240176184	-1.741246287	-4.190297800833333	4.699837765791667
1051	152.240471159256	-4.873745981791667	-8.576757455208334	4.388408117708333
1052	168.17594530118402	-4.542487843916667	-7.495254073583333	4.431855046
1053	163.167984571896	-3.6962430317916666	-6.304642606708334	4.118549261625
1054	160.46791105932002	-4.619159444208333	-8.745665428458334	2.7643946604166665
1055	65.38780811088	-2.2941599527916665	-5.171156832791667	2.5202170866249998
1056	161.56361069208	-3.5999944050416666	-6.678384822625	3.223874666875
1057	82.39535910792	-2.3099973042916666	-5.122367626708334	4.458209487375
1058	95.07117521664	-4.520410919291667	-10.802496938541667	5.142377966166666
1059	156.85862256216	-5.053324127291667	-12.573176572041667	2.9488225434583333
1060	146.62936697184	1.846255238875	-1.0964142571250002	4.644775373458334
1061	150.01955969112	1.840013122625	-1.8411677547083334	4.888441405541666
1062	94.78547877672001	2.0870885213333334	-3.656793353916667	5.5484430092083334
1063	113.95562366304	5.739595032083333	3.3090979054166665	2.5623779755416667
1064	64.72908036864	4.725431060875	3.219676519208333	3.019602591
1065	146.72800909944002	1.7279246012083334	-0.646510708875	4.86724409875
1066	157.4094971088	-1.6891616820833333	-4.406871300416666	2.9034654769583335
1067	118.18353707496	-0.9683288574166666	-3.3328715795833332	2.767237382125
1068	82.1536567272	0.08584111529166667	-0.9455150394583332	1.892067168625
1069	107.73964695024	-1.8679145812083333	-4.109611321791666	4.844348717791666
1070	54.261431285760004	-4.115830485041666	-7.066061312375	6.21881355775
1071	87.59066431320001	-2.843749745708333	-4.956881327125	5.921331204291667
1072	151.60795024104002	-4.368744913666666	-5.7541546380833335	2.5050030623333335
1073	135.17927957880002	-3.7470827739583332	-5.006494736208333	2.3489522585
1074	95.5015195752	-1.0104176839583334	-2.4001427317916666	2.990908922375
1075	108.93160834848001	-0.13873647045833332	-2.0235086475416666	6.173792942291667
1076	92.69056782144001	-1.0337458292083332	-2.9714201870416668	3.5134908752916667
1077	142.56611842176	-2.4395736694583334	-5.0234788252083336	4.784531212958333
1078	149.31712710432	-4.081247711041667	-5.684398832375	3.7851994527083335
1079	145.70423834976003	-3.31458002725	-5.496352786916667	2.7608063945
1080	143.98574248584	-1.355823262625	-3.867557922625	6.126340213375
1081	135.39506437656001	-0.969999694875	-2.801906808375	3.925520704291667
1082	138.69554535	-1.5920725505	-5.1400590998333335	2.6059666372916666
1083	118.36483099560002	-1.1387364705	-2.6241023116666664	3.3634033849166665
1084	90.32831913744	1.0033381145416667	-1.0792239917916664	2.4719554513333333
1085	145.38175323192002	-1.6016588847083333	-4.011798793208333	3.2591524137916665
1086	144.87429830904	-3.8133275350416667	-5.916580819958334	2.7354513785833334
1087	66.88742349384	-2.6270787557083333	-3.6305698445416668	3.3361737310833335
1088	144.91130575968	-2.3920768738333336	-3.82641926225	2.011254767375
1089	121.71528011304001	-3.541242981	-4.635244546833333	3.5281089849583336
1090	145.12514420592	-3.906655375125	-5.093261414291667	3.1154729875
1091	137.9662550352	-5.034579976333333	-6.3214866935	3.6304813565416665
1092	154.61474550768	-7.231654866458333	-10.519078894041666	2.6632053133333335
1093	120.36333471840001	-5.711660766291667	-7.3714665307916665	4.087461459583333
1094	94.57365592080001	-3.672495269791667	-5.777779559708334	4.272314636583333
1095	82.86695947152002	-5.259156290666667	-8.195098967333333	3.4531121284583333
1096	144.1829484612	-9.242910766291667	-14.076024653708332	4.282372140291667
1097	154.39643838432002	-5.257491811083333	-6.942780773333333	6.934396838791667
1098	141.09933691368002	-0.790410105375	-1.5587719777083333	6.000205720833334
1099	105.21108104328	2.6058390299166665	1.2253963636666665	5.000783517583334
1100	63.097991043840004	-0.80581893925	-2.2267304975833335	5.040211407458333
1101	83.62605542544	1.4012568155833334	0.2805816005000001	1.29861155225
1102	84.40775999496	1.5195925395	0.4099522299166663	1.81375446625
1103	155.67984036216	-0.45749257404166666	-2.0944884320416666	5.7559248688333335
1104	110.08396993752	-2.083747609375	-3.801488665291667	7.7831237460416665
1105	143.07026317416	-3.474162801125	-5.481016918041666	5.478630874833334
1106	173.30349819888002	-13.889575703333334	-18.65248864475	6.7474057810416666
1107	142.40858395536	-13.61082687375	-17.065073242416666	2.142599382
1108	99.9102955572	-8.629996998791666	-11.378037898708333	2.8429671675416666
1109	186.98529309696002	-17.272084299583334	-22.040370883916665	3.7955745375416665
1110	92.8712149128	-10.434152984375	-12.953810439291667	3.35280234325
1111	143.52487096176	-6.893750254333334	-8.702660959083333	2.3999698856666667
1112	157.08196692288	-7.598740640625	-8.786811278458334	2.8590401235416665
1113	140.8787987292	-5.768324279875	-7.3437538677916665	2.5120716549583335
1114	128.37808767672	-6.4374883015833335	-8.440473994833333	3.3039221069166667
1115	109.04212846872001	-5.168328348875	-6.999465955124999	2.6105812792916665
1116	161.81128646712	-5.162910207041667	-8.338333928375	2.316725340541667
1117	103.87353489048	-3.2041623432083335	-5.005997100875	6.120210077708333
1118	105.664826016	-2.369158172625	-3.691635949375	4.075874678083333
1119	111.98095119144	-2.6991574605	-3.8267935755833333	2.2614737212500002
1120	155.32257238848	-4.569160207166667	-7.1548623676666665	2.05646695225
1121	78.70651226496001	-4.989996337916667	-6.74434496575	2.53945345475
1122	94.41719824392001	-2.0816635131666668	-3.0389158634999998	2.18919775775
1123	185.00248608768	-3.00624694825	-3.60944451625	2.6899013756666665
1124	180.52552661328002	-2.916245524125	-3.3232720122083332	2.3165898804166667
1125	211.46796057672003	-2.1124938965	-2.7950752253333335	3.7840493632916665
1126	204.469489543032	-4.9791625975	-6.32221889775	1.961517775875
1127	180.31471351812002	-2.992075347916667	-4.1766745185	4.385537138208333
1128	127.20880925236801	0.39541905708333336	-0.8167283821666665	3.4997729296666664
1129	163.135080991872	-1.304575347875	-3.178872321208333	3.628201139833333
1130	136.43142971256	-1.299580637625	-2.8937723892083334	2.022021674875
1131	203.38416224280002	-3.6733306884583334	-5.594156028375	3.239607647666667
1132	204.73646086224	-4.730824534041667	-6.484199977208334	3.9405847434583334
1133	215.92792735632003	-5.2470802306249995	-7.669939939291667	2.5731847257083333
1134	218.51978534496	-3.40832875575	-5.918569853666667	0.99322483525
1135	222.18184395720002	-3.086655680375	-4.896167966541666	1.9665723194166667
1136	226.72779127056003	-2.694579823791667	-4.630755344291667	2.774519258625
1137	133.19632603152002	-1.694993082625	-3.070779789958334	2.3465901513333334
1138	92.6520494904	0.77042922975000006	-0.3728123366666669	4.881204143083333
1139	235.81562392728	-1.565828704875	-4.194805808458333	3.9732304205833335
1140	196.26033635928002	-1.3437433879166667	-3.3070527353333334	1.70152038625
1141	228.08152605024003	-1.1558288573333333	-2.8365863139166665	2.8956951244166667
1142	197.78673613896004	1.8841682433333333	-1.0826086374166664	4.525456901708333
1143	119.00275295472001	2.3541707357083332	-0.1755537040416669	5.059025736291667
1144	114.59872822154401	2.5000066121666666	0.5532910024999997	6.674246105291667
1145	155.625117712704	2.0966748555416665	-0.3767698609583334	4.675745891125
1146	123.232103525016	0.9533452351666667	-0.7352526864166665	1.7868124741666667
1147	148.99845557642402	1.1183385213333334	-0.9562722790833333	2.2590172980416665
1148	118.65470333580001	0.8950070699166667	-1.6269752754166666	1.53150334025
1149	215.7428160288	2.3495918272916665	-0.5466097237083336	2.872484622375
1150	135.38131141608002	2.3495956419583335	-0.09027955537500018	2.766010693541667
1151	267.39223254936	4.779589589458333	1.0165362627083334	3.436178697875
1152	248.13165508560004	6.101258849875	0.541887475625	6.194701698458333
1153	128.16035843112002	7.883749898458333	4.749437721791667	7.452306310166667
1154	107.89401654216	5.750005340541667	3.874171297208333	6.335954403625
1155	115.56892707984001	3.1625089009166665	-0.6251902459166665	3.567552331
1156	118.16035180416002	1.230418141625	-2.8572684030416666	1.8436862074166667
1157	103.18644002952	0.7650098164583333	-1.561484712625	3.3724289569583332
1158	78.01747159608001	-0.44041544591666665	-3.2293876265833337	2.9463151662500002
1159	138.73946457024002	-1.4433235168333334	-5.1059681606666665	3.2176865067916665
1160	171.31485662712	-0.5970799762916666	-5.154887643458333	2.177170818375
1161	170.68867301304002	-0.489164733875	-2.837002946875	2.6813532038333334
1162	263.8397532348	-0.486663564	-4.516673468416667	4.144429560125
1163	168.98154977808002	-0.25873794541666667	-2.36451847	8.668694050583333
1164	282.21551696376	-4.7624954224166665	-9.32199405925	10.57399701625
1165	352.82303557560004	-10.626660410291667	-16.179514972041666	5.605194165708333
1166	345.0400554276	-11.275832875499999	-16.53635936425	5.193575602458333
1167	378.52034711040005	-12.481662496541666	-16.370837486291666	3.8995584295416665
1168	159.30201625992	-6.149159494708333	-8.659076893958334	6.791691910916667
1169	377.8169749272	-6.0983210244583335	-10.368395280875	5.643078574208333
1170	165.70648581192	-5.047497813	-8.398046331	2.851452752291667
1171	327.17786407200003	-4.641246541291666	-7.160543835875001	3.33785868475
1172	186.726169313496	-2.130827331375	-3.7346749522083336	5.700332399666666
1173	126.95796067917601	0.0025115966666666655	-1.1679911528333335	6.168781423416666
1174	175.680719444304	-0.7833249409583334	-2.347110758791666	4.890161148791667
1175	378.93960406296003	-2.6812398274583336	-5.165215454708333	5.65833342925
1176	400.392794623752	-2.7233273824166666	-6.900201592416667	3.95313638825
1177	221.35111246519202	-1.2174858092916667	-5.502146799125	2.495488588875
1178	301.842002349864	0.8741750080833334	-4.5012171315	2.30713920175
1179	343.71366703776005	1.4066749571666668	-4.1206249435833335	2.749967464875
1180	289.22579843767204	7.766255951125	4.055060990458333	5.444661677416667
1181	311.08946243500804	15.613343811250001	11.960528395083333	7.0801901427916665
1182	265.87497858228005	17.153754170416665	12.81758720875	6.610407740708333
1183	276.31015335648	13.152921295583333	9.885384779999999	4.969589622791667
1184	307.65305111472003	15.25834172575	10.704690428583334	5.011930297541666
1185	238.25131437744002	16.988755798333333	14.441842083416667	2.828459678541667
1186	108.95299244445602	10.963337198208333	9.941825055958333	5.29177887525
1187	148.62599842248002	5.753335571208333	2.0724220962083333	5.031343882958334
1188	255.63715164432	5.873340861041666	2.727866666958333	3.691209392208333
1189	292.8592812168	6.210842386833333	1.9605367604166666	4.599536510541666
1190	420.82645756680006	5.622916158083333	0.23506410525000002	3.4066182112916668
1191	412.9276300128	6.8158457445	-1.3316562084166665	1.6841593608333334
1192	283.87641166776	8.019591267666666	2.137379433583333	3.302976362875
1193	174.84213743784	7.901253000916666	4.671819273333334	5.888473549208333
1194	144.0496062972	6.404587046416666	4.694033983083333	7.105602061958334
1195	180.82180823904002	5.9241729735833335	0.9793185887500002	6.9838832526250005
1196	401.63954507496004	6.610421753	-1.1800360510833334	2.7838728095416667
1197	430.60254784488	10.549592590666666	3.5909472993333336	4.17926926925
1198	434.06884807992003	13.786670939083333	6.7764263116666665	8.452094090666666
1199	226.11232658088002	10.41625874775	7.796479539916667	6.824721378208333
1200	447.26249376648	12.407100932	7.703952421	4.354261252875
1201	146.02874483016	7.892091369666667	6.0200080546666666	5.084559494583333
1202	160.88961731472003	4.335420227041666	1.3543915286250001	6.346968143
1203	363.17742708312	4.686668650416666	-1.958891448333333	4.217549915708333
1204	455.15707196976007	8.641673024583334	1.40213022975	3.8888084781666667
1205	462.74478495048004	10.992093657958334	3.0430234650416668	1.7368750217083333
1206	274.08743700120004	10.462092336541666	4.889556330041667	2.6568269963333333
1207	269.03801128536	9.970841980041667	6.035810367625	3.143990561208333
1208	421.03087590888003	11.961251830416666	4.9394502575	1.8015792795833334
1209	477.087915348	13.293339028875	4.625966633708334	3.234226046208333
1210	444.31135730280005	14.380006408166667	6.27454405775	2.857222936625
1211	259.84490268528003	10.087921396708333	6.805558761291667	5.000266316083334
1212	187.95247145568	8.972502644791666	6.107212832458333	6.4648980788333335
1213	493.96478576832004	5.64917144825	-1.2840543085833331	4.2960396445
1214	485.19136284984006	7.7454213455000005	0.5131606499166668	2.7193020097083336
1215	256.56948028872	9.742922720166666	6.003326257333334	2.6178101921666665
1216	389.555929902096	13.406252797	10.02653532875	1.87989354975
1217	350.691621611544	15.178336080416667	11.228929234666667	2.602476844
1218	281.88151493752804	13.254178619166666	10.334029173	2.25640368475
1219	142.538833551024	11.326262411625	9.750162694708333	3.37537875225
1220	494.84570581944	14.907918548416667	10.50174448025	2.3088275844583332
1221	435.97346361192007	17.067923483333335	11.897228269666666	3.0453097536666665
1222	283.30674924384004	14.85834147125	10.824644847333333	2.7906054811666667
1223	258.10192852524	15.67791900625	13.361205101	4.781437969291667
1224	437.12725753584	16.493337249583334	12.457650545583334	4.406094707083334
1225	496.8054676018801	14.357924399	9.64695422675	4.472498623625
1226	519.8481288450721	12.255008952291666	6.660253280291667	3.090331457125
1227	516.25008475992	15.055832163708333	7.715570703875	1.7404792297083334
1228	414.29526855883205	16.495842234791667	12.141468629958334	5.078748839291666
1229	516.51366839712	18.378331756666668	12.117491312	2.523299054208333
1230	499.0035569472	20.150423939583334	14.834790971833334	5.259627851
1231	464.72270210712003	23.5279276525	19.526565308583333	6.285032207708333
1232	526.38876260712	19.566253916666668	12.989891735166667	6.90177379875
1233	521.7538337258401	20.03917592333333	12.4235483725	4.50935242825
1234	512.7020609414401	22.423341369583333	17.05922532525	5.0950819198333335
1235	487.64081512152	23.545836385833333	18.009078807166667	3.0073201270416665
1236	471.64118635656	18.65875651083333	11.783959880166666	3.605954940041667
1237	326.77063220016004	15.205837505	9.5988099905	2.1143298841666667
1238	323.05636939032	11.7250038155	7.406003767166666	4.151313282833334
1239	287.00071161192005	12.902096049416667	8.19095197575	4.256338218125
1240	173.09303983512	10.084589894666667	8.0379927885	3.299462898
1241	491.98104547272004	14.911674753416667	10.1142256005	2.203210441125
1242	534.1538188468801	17.665427144166667	11.198337902583333	2.018226783875
1243	519.06902837832	18.947920735833332	13.355714762833333	3.6946492682083334
1244	437.91379678368	22.836253102916668	19.286568412666668	4.91087938175
1245	505.09396280376006	22.931672667916665	18.214261592916667	4.152331165333333
1246	436.5630030204	19.582919057083334	15.526339316166666	4.0617906985416665
1247	499.24389029472	19.977924601666665	15.505622352666666	5.447645003458334
1248	535.8737557188	14.262503559333334	8.710089022416668	4.585427851791667
1249	534.62614306176	15.409590657083333	10.459555739833334	5.889041323625
1250	326.01355308072004	10.698340352125	5.223933767791666	4.747970187833333
1251	376.00387454448	10.896258290916666	4.2870036	3.0368547672083333
1252	296.67103026336	10.772094981166667	6.458889661583334	2.975746796041667
1253	297.05076137016	11.185010528666666	5.310785303083334	3.0276936803333334
1254	442.84896003600005	12.412919616833333	6.046708674833333	2.9330087405416667
1255	339.7289013792	12.463763173375	7.125092205541667	2.670594288208333
1256	157.39013018016	12.330002085125	10.861677224874999	4.8996478100416665
1257	419.54623297848	16.31084086125	13.428868475666667	1.6436840125833334
1258	307.11290378760003	19.150837197916665	16.58233751075	5.399022912791667
1259	422.21628451584	20.417503610416667	16.26801205425	4.770309695541667
1260	504.39600769176	20.097091929583332	15.103599582	2.6379712960416666
1261	437.01148499760006	19.245420075000002	15.308981148500001	3.9827266320416665
1262	433.55348163072006	20.155839539166667	15.087052123166666	2.1137235442916666
1263	430.43811465096	21.630010222916667	16.373962133583333	2.187841012375
1264	521.5860730663201	23.331671652083333	17.94510472625	2.8384573153333332
1265	311.7458188548	23.6316747025	20.2159635255	4.715196799958333
1266	484.20158778792	21.4775075275	17.424425879666668	4.986492606833333
1267	541.5226545376801	23.643343862083334	19.206645421583335	4.3156652365
1268	519.8291282016	23.509164427083334	18.974744214833333	3.46850134475
1269	497.9029614314401	22.137086487083334	16.16090411775	2.612405643833333
1270	544.8837609619201	23.319173430416665	17.797905542166667	1.8019554170833334
1271	525.90118030992	25.110837555	21.320804539	4.955337776166667
1272	410.59756906632003	26.626254018333334	22.651129076666667	5.367789291666667
1273	543.32597186136	27.139175669583334	23.029034422416665	2.092136679083333
1274	521.3512769666401	27.660835519166667	23.866403539333334	3.2338744251666665
1275	521.05744706544	25.50125401875	20.961686791833333	3.891561106875
1276	504.93491838720007	23.765003459583333	18.392516947333334	3.0724828809583333
1277	369.51847037208006	21.3604293825	17.208798361166668	4.680066026208333
1278	535.23612350352	22.445423379583332	16.734550873333333	2.5807622998333333
1279	551.5914965587201	22.260842894583334	16.338986902833334	3.009453726
1280	339.21575930880005	21.848339335	18.402834954	3.353684562291667
1281	556.5417835716	21.92250340791667	18.154103753416667	3.3947918497916665
1282	540.43142596776	19.672090149166667	14.681463860166666	2.875611668125
1283	394.20057897720005	23.700842793333333	20.508157161583334	2.1627709211666666
1284	359.58340969632	24.122084554166666	20.95841330625	2.2276201935833333
1285	392.06757925584003	23.9162536625	19.807333515666667	1.8466680894166667
1286	542.7169260760801	24.385418193333333	19.036288033416668	1.8695951409166667
1287	480.37571850384006	22.114174142916667	17.733091924500002	3.4296879119583332
1288	560.5226600817601	20.312498981666668	14.231412152166667	1.832516379125
1289	551.45879846208	20.708338672916668	15.364480743166666	3.4285577224583332
1290	541.5418089309601	22.684590912916665	18.26925823625	3.6576759627916666
1291	543.22956738144	25.1620918275	21.113330753416665	3.2028381829166666
1292	420.93187342920004	24.117922719166668	20.639335928	3.4591232105
1293	538.30814598576	23.242505645833333	17.855979616	3.54514999325
1294	501.5829655123201	20.767500813333335	15.9533659275	3.4046745325833334
1295	540.6580824350401	22.79875463	17.505223002416667	1.5435778473333333
1296	460.21363715088006	25.198753611666667	21.121795163083334	3.6991553893333333
1297	406.62496401768	25.812921141666667	21.186168121083334	3.4205486858333334
1298	442.48133126448005	26.939176178333334	22.603627528916668	4.451322603166667
1299	430.68772897992005	23.390837605833333	17.75589277125	3.023681996125
1300	542.9599880220001	19.59500147625	14.008458459416667	4.36698308575
1301	526.2644915683201	18.251255289583334	11.959845484583333	2.5251980426666667
1302	443.60574993648004	20.049165344583333	13.619198913916666	1.7813903619166667
1303	534.5611909308001	20.231261189166666	14.5255079155	2.846724685375
1304	495.88034023728005	21.714589690833332	17.659598346916667	4.5683855979166665
1305	526.4239696668001	22.633752442083335	17.061329632166668	4.052789309416666
1306	459.82583884800005	20.104175822083334	14.18155293325	2.8832822553333335
1307	458.156521156824	21.11791508875	15.76205524375	2.1751429005833334
1308	518.42750921424	18.837923940833335	13.237648301833334	2.11572119275
1309	489.3598050840001	19.804586027916667	13.0175872255	1.746538215125
1310	433.197501243624	20.82626495375	16.003567041	2.297042568625
1311	282.18016376107204	20.494589741666665	17.700407088833334	3.5394373323333332
1312	224.96299409570403	20.6154240925	18.368381305333333	3.015331600625
1313	305.649502562304	20.96542002375	18.54607318725	3.805999962
1314	228.54427257124803	19.822094218333334	18.036875320916668	1.7004758467916667
1315	322.54883904715206	20.645008341666667	18.0423258425	2.3829539762916667
1316	330.88349410696804	23.012086485833333	19.572497528083332	3.2513221850416665
1317	389.41055698896	24.383339182083333	20.914784961	3.0186056509166668
1318	454.58662081492804	24.082087452916667	20.012024700666668	3.079410644208333
1319	459.87256552968006	20.400421396666665	16.53848177691667	3.310224066625
1320	456.6707234244	19.686252848333332	15.322477011	2.1647112616666666
1321	420.60678826032006	20.924178060833334	16.145859074833332	1.593262456375
1322	333.61272098424	21.54625727375	17.68906232775	2.757307850166667
1323	404.34465564864	23.217505391666666	18.761520434	1.9834620358333335
1324	440.57779128864	21.705840046666665	18.258544144833333	3.2065012960416666
1325	320.54118805296	23.466673789166666	20.3924273165	3.0367873402083334
1326	420.69456133128	20.75501149625	17.656353829916668	3.8121684363333332
1327	421.28258148288	19.076256052083334	15.689216403666666	4.230550062916667
1328	384.4388193876	23.08875300125	20.155919274666665	3.8700720425
1329	371.483208432	26.047926839166667	21.78173978625	1.2815209945416666
1330	256.65645629880004	24.76333516458333	21.37610634075	3.1012255532916666
1331	404.21548415520004	25.481673177916665	22.048728329583334	4.88385610325
1332	344.60366417424	25.387502289583335	21.640866088	2.754230442625
1333	413.85981885336	22.040425873333334	17.567182054416666	3.8053057877083334
1334	411.46033694256	21.36875686666667	16.50788262375	2.0813568487083334
1335	133.44746223384	20.006257627916668	17.415744249083332	3.3904164930833334
1336	367.30080751752	22.59917602625	19.4143473835	2.3302782577916665
1337	410.74927898976006	21.7262613925	16.82843317	3.7844611809583335
1338	412.43414420304003	19.831254578333333	13.333955124083333	2.774346963375
1339	413.00359304616006	19.02459233625	12.341590650916666	1.660523315125
1340	411.71090954688003	19.440838114583332	13.77848733025	2.892429174791667
1341	417.22156741032006	17.196253714166666	10.934639580416667	3.4818690316666667
1342	410.96974136328004	19.202099100416667	13.77540018825	2.3735697715833335
1343	416.37801929112004	19.374589538333332	12.79354887075	2.11991312925
1344	409.69166472864003	20.580840047083335	15.05261077525	3.739165337875
1345	347.09205637872003	24.351673380416667	20.903084599333333	2.9690574902083333
1346	402.85928965752004	18.94291712458333	13.6497601915	4.702886114958333
1347	396.26114461344	13.695422109166667	7.9338116904166665	4.008763673333333
1348	365.67244706760005	16.105001068333333	9.370641674833333	1.743674459375
1349	369.37202075928	16.054593659041668	10.584884216708334	4.348433747666666
1350	392.63810580144	17.765419260416667	12.582274804	4.418965844416666
1351	380.54433355372805	19.771263375833335	13.98732099175	2.8791945252916666
1352	362.864238905664	22.304176584166665	17.316302196000002	3.695813827
1353	152.634454432344	19.102923330416665	17.502255337416667	4.152758798208334
1354	302.150306444112	19.813339487083333	16.971521330916666	2.799847901625
1355	372.01679938123203	18.560007985000002	13.805180419083333	1.9334873282916667
1356	364.91025586608004	19.363338724166667	14.432481010583333	1.9969484902499999
1357	362.38521121344	19.887095387916666	15.156018240666667	2.588528601166667
1358	347.97916295856004	21.01167195625	16.605439821250002	3.7003015687916667
1359	330.15621973032	21.586673990416667	17.13353953691667	3.6208350114583334
1360	312.15917009376	14.209169006666666	9.050653523416667	3.7867270073333335
1361	360.68946954840004	12.0629160565	5.701791038166666	3.7268177095833335
1362	354.04754219712004	11.03458938575	3.7173797595	2.8416327006666666
1363	307.15351015104005	13.99167404175	11.214215613416666	3.3483058287916667
1364	333.27900122328003	19.4437563575	16.642909798	4.0561655925
1365	319.91709593736	23.865001933333332	19.941816401	5.888458169625
1366	331.68347783280007	20.042090353333332	15.39913183525	4.4859217246666665
1367	333.93752051904005	16.214172616666666	8.917707151666667	2.1673974700833334
1368	251.39476576245602	17.242923990416667	12.814840248666666	3.3644639402916665
1369	206.72373569356802	13.715001678625	11.036027750791668	3.317953112291667
1370	330.655318755912	7.812502797291667	1.9749634168750003	3.9790865879583333
1371	236.65320202262401	7.361680603083333	2.5358521756666668	2.1835858467083336
1372	109.96156851552001	9.186257934791668	7.261540103791667	5.222158091083333
1373	220.94395311528	11.24917882275	7.816670921333333	5.753913516291667
1374	173.62569617136	15.695008850416666	13.60931304575	6.539369065541667
1375	78.12741507624001	15.035002645	13.436671154416667	3.997912818541667
1376	178.56172732248	12.185418700708333	8.565033513458333	3.7544596457916666
1377	241.66209868848003	11.040424601208333	5.445387975958333	1.8808236774583333
1378	302.15253900600004	9.84041875175	5.186861938	3.5281696117083334
1379	295.76735624592	11.190838114708333	5.839085017125	2.567480692166667
1380	289.66370362128004	11.96291631025	6.72187180425	3.316987747375
